"X","module","Gene.stable.ID","corr","Gene.name","tf_member","member"
1556,"magenta","ENSGALG00000031475",-0.0624497247608127,"MAFG","magenta_ENSGALG00000031475","no"
1557,"brown4","ENSGALG00000007305",0.124157620221973,"NME1","brown4_ENSGALG00000007305","no"
1558,"magenta","ENSGALG00000007305",0.120360554079692,"NME1","magenta_ENSGALG00000007305","no"
1559,"brown4","ENSGALG00000031482",0.0416691789534819,"Pou5f3","brown4_ENSGALG00000031482","no"
1560,"magenta","ENSGALG00000031482",-0.0684247317136497,"Pou5f3","magenta_ENSGALG00000031482","no"
1561,"brown4","ENSGALG00000038003",0.064969151732365,"EDF1","brown4_ENSGALG00000038003","no"
1562,"magenta","ENSGALG00000038003",0.0868692686653361,"EDF1","magenta_ENSGALG00000038003","no"
1563,"brown4","ENSGALG00000008886",-0.0531608695586262,"ZNF618","brown4_ENSGALG00000008886","no"
1564,"magenta","ENSGALG00000008886",-0.0479824207597699,"ZNF618","magenta_ENSGALG00000008886","no"
1565,"brown4","ENSGALG00000028236",-0.0475617569320423,"PRRX2","brown4_ENSGALG00000028236","no"
1566,"magenta","ENSGALG00000028236",0.00435014534591569,"PRRX2","magenta_ENSGALG00000028236","no"
1567,"brown4","ENSGALG00000003941",-0.000146305524952117,"FUBP3","brown4_ENSGALG00000003941","no"
1568,"magenta","ENSGALG00000003941",0.139907955105422,"FUBP3","magenta_ENSGALG00000003941","no"
1569,"brown4","ENSGALG00000003895",-0.00353768019184888,"PRDM12","brown4_ENSGALG00000003895","no"
1570,"magenta","ENSGALG00000003895",-0.00944999988381642,"PRDM12","magenta_ENSGALG00000003895","no"
1571,"brown4","ENSGALG00000027242",0.00849452017790354,"TTF1","brown4_ENSGALG00000027242","no"
1572,"magenta","ENSGALG00000027242",0.0621098865145022,"TTF1","magenta_ENSGALG00000027242","no"
1573,"brown4","ENSGALG00000043217",0.0212101894158213,"BARHL1","brown4_ENSGALG00000043217","no"
1574,"magenta","ENSGALG00000043217",-0.0135788419094593,"BARHL1","magenta_ENSGALG00000043217","no"
1575,"brown4","ENSGALG00000003478",-0.0293592410250476,"GFI1B","brown4_ENSGALG00000003478","no"
1576,"magenta","ENSGALG00000003478",-0.0141513360391926,"GFI1B","magenta_ENSGALG00000003478","no"
1577,"brown4","ENSGALG00000042055",-0.0887436167920939,"RXRA","brown4_ENSGALG00000042055","no"
1578,"magenta","ENSGALG00000042055",-0.0503592766415056,"RXRA","magenta_ENSGALG00000042055","no"
1579,"brown4","ENSGALG00000044726",0.0228074697199229,"SNAPC4","brown4_ENSGALG00000044726","no"
1580,"magenta","ENSGALG00000044726",-0.018935401205397,"SNAPC4","magenta_ENSGALG00000044726","no"
1581,"brown4","ENSGALG00000003928",0.0198075892775104,"LHX3","brown4_ENSGALG00000003928","no"
1582,"magenta","ENSGALG00000003928",-0.00821951157811854,"LHX3","magenta_ENSGALG00000003928","no"
1583,"brown4","ENSGALG00000001347",-0.0152237943562319,"LHX6","brown4_ENSGALG00000001347","no"
1584,"magenta","ENSGALG00000001347",-0.00685933210572805,"LHX6","magenta_ENSGALG00000001347","no"
1585,"brown4","ENSGALG00000021570",0.0234528425901118,"ZBTB6","brown4_ENSGALG00000021570","no"
1586,"magenta","ENSGALG00000021570",-0.00266574515445258,"ZBTB6","magenta_ENSGALG00000021570","no"
1587,"brown4","ENSGALG00000042762",0.0108875784693763,"ZBTB26","brown4_ENSGALG00000042762","no"
1588,"magenta","ENSGALG00000042762",-0.0146212444838362,"ZBTB26","magenta_ENSGALG00000042762","no"
1589,"brown4","ENSGALG00000001124",0.0683960548282218,"LHX2","brown4_ENSGALG00000001124","no"
1590,"magenta","ENSGALG00000001124",0.0871699509577682,"LHX2","magenta_ENSGALG00000001124","no"
1591,"brown4","ENSGALG00000001080",-0.0293772165109293,"NR5A1","brown4_ENSGALG00000001080","no"
1592,"magenta","ENSGALG00000001080",-0.0262499436625312,"NR5A1","magenta_ENSGALG00000001080","no"
1593,"brown4","ENSGALG00000001073",-0.0032689312151108,"NR6A1","brown4_ENSGALG00000001073","no"
1594,"magenta","ENSGALG00000001073",-0.0047222565340543,"NR6A1","magenta_ENSGALG00000001073","no"
1595,"brown4","ENSGALG00000000972",0.183189309064861,"PBX3","brown4_ENSGALG00000000972","no"
1596,"magenta","ENSGALG00000000972",0.162876005134931,"PBX3","magenta_ENSGALG00000000972","no"
1597,"brown4","ENSGALG00000040582",0.294363581428707,"LMX1B","brown4_ENSGALG00000040582","no"
1598,"magenta","ENSGALG00000040582",0.102202064760976,"LMX1B","magenta_ENSGALG00000040582","no"
1599,"brown4","ENSGALG00000000934",-0.00113099578298598,"ZBTB43","brown4_ENSGALG00000000934","no"
1600,"magenta","ENSGALG00000000934",-0.00823359225003105,"ZBTB43","magenta_ENSGALG00000000934","no"
1601,"brown4","ENSGALG00000023407",0.0554490632591408,"ZBTB34","brown4_ENSGALG00000023407","no"
1602,"magenta","ENSGALG00000023407",-0.0337319483863095,"ZBTB34","magenta_ENSGALG00000023407","no"
1603,"brown4","ENSGALG00000034960",-0.0203729315459648,"MLXIPL","brown4_ENSGALG00000034960","no"
1604,"magenta","ENSGALG00000034960",-0.00444367157600987,"MLXIPL","magenta_ENSGALG00000034960","no"
1605,"brown4","ENSGALG00000001031",0.00786825759434041,"ENSGALG00000001031","brown4_ENSGALG00000001031","no"
1606,"magenta","ENSGALG00000001031",0.00830553563010048,"ENSGALG00000001031","magenta_ENSGALG00000001031","no"
1607,"brown4","ENSGALG00000021665",0.0808130464177948,"ENSGALG00000021665","brown4_ENSGALG00000021665","no"
1608,"magenta","ENSGALG00000021665",0.016094744488269,"ENSGALG00000021665","magenta_ENSGALG00000021665","no"
1609,"brown4","ENSGALG00000001263",-0.00136443848532164,"GTF2IRD1","brown4_ENSGALG00000001263","no"
1610,"magenta","ENSGALG00000001263",-0.0368517513270434,"GTF2IRD1","magenta_ENSGALG00000001263","no"
1611,"brown4","ENSGALG00000021611",0.114073584057974,"ENSGALG00000021611","brown4_ENSGALG00000021611","no"
1612,"magenta","ENSGALG00000021611",0.0273196594194898,"ENSGALG00000021611","magenta_ENSGALG00000021611","no"
1613,"brown4","ENSGALG00000042077",-0.168937784118215,"HIC1","brown4_ENSGALG00000042077","no"
1614,"magenta","ENSGALG00000042077",-0.04803363831189,"HIC1","magenta_ENSGALG00000042077","no"
1615,"brown4","ENSGALG00000043868",-0.00443351229282188,"FOXN1","brown4_ENSGALG00000043868","no"
1616,"magenta","ENSGALG00000043868",0.00868772387407839,"FOXN1","magenta_ENSGALG00000043868","no"
1617,"brown4","ENSGALG00000004477",0.0283651353211424,"ENSGALG00000004477","brown4_ENSGALG00000004477","no"
1618,"magenta","ENSGALG00000004477",0.00449397571911749,"ENSGALG00000004477","magenta_ENSGALG00000004477","no"
1619,"brown4","ENSGALG00000005285",0.0369005554303316,"TBX4","brown4_ENSGALG00000005285","no"
1620,"magenta","ENSGALG00000005285",0.0340913003894231,"TBX4","magenta_ENSGALG00000005285","no"
1621,"brown4","ENSGALG00000034297",-0.155726622553631,"TBX2","brown4_ENSGALG00000034297","no"
1622,"magenta","ENSGALG00000034297",-0.0451901636136584,"TBX2","magenta_ENSGALG00000034297","no"
1623,"brown4","ENSGALG00000005409",0.183848258171596,"LHX1","brown4_ENSGALG00000005409","no"
1624,"magenta","ENSGALG00000005409",-0.111635792136387,"LHX1","magenta_ENSGALG00000005409","no"
1625,"brown4","ENSGALG00000005452",0.0388156609704846,"TADA2A","brown4_ENSGALG00000005452","no"
1626,"magenta","ENSGALG00000005452",0.0348693376543693,"TADA2A","magenta_ENSGALG00000005452","no"
1627,"brown4","ENSGALG00000005504",0.06028102973071,"HNF1B","brown4_ENSGALG00000005504","no"
1628,"magenta","ENSGALG00000005504",0.0683020093727733,"HNF1B","magenta_ENSGALG00000005504","no"
1629,"brown4","ENSGALG00000005530",-0.0132372404309076,"VEZF1","brown4_ENSGALG00000005530","no"
1630,"magenta","ENSGALG00000005530",-0.0117418296382239,"VEZF1","magenta_ENSGALG00000005530","no"
1631,"brown4","ENSGALG00000005830",0.0797521486177227,"MNT","brown4_ENSGALG00000005830","no"
1632,"magenta","ENSGALG00000005830",-0.0241739146540983,"MNT","magenta_ENSGALG00000005830","no"
1633,"brown4","ENSGALG00000042976",0.117970012342838,"UBTF","brown4_ENSGALG00000042976","no"
1634,"magenta","ENSGALG00000042976",0.0305161161725087,"UBTF","magenta_ENSGALG00000042976","no"
1635,"brown4","ENSGALG00000040529",0.00662206110807207,"DLX3","brown4_ENSGALG00000040529","no"
1636,"magenta","ENSGALG00000040529",0.0040144925166824,"DLX3","magenta_ENSGALG00000040529","no"
1637,"brown4","ENSGALG00000009944",0.0226702740877898,"KAT7","brown4_ENSGALG00000009944","no"
1638,"magenta","ENSGALG00000009944",-0.00134048048811817,"KAT7","magenta_ENSGALG00000009944","no"
1639,"brown4","ENSGALG00000001191",-0.0139155704103175,"MEOX1","brown4_ENSGALG00000001191","no"
1640,"magenta","ENSGALG00000001191",-0.00703172160518085,"MEOX1","magenta_ENSGALG00000001191","no"
1641,"brown4","ENSGALG00000036678",-0.22547269385986,"ETV4","brown4_ENSGALG00000036678","no"
1642,"magenta","ENSGALG00000036678",-0.164500930814381,"ETV4","magenta_ENSGALG00000036678","no"
1643,"brown4","ENSGALG00000038604",0.0582460330928664,"PHB","brown4_ENSGALG00000038604","no"
1644,"magenta","ENSGALG00000038604",0.147696269936834,"PHB","magenta_ENSGALG00000038604","no"
1645,"brown4","ENSGALG00000001279",0.0613907478058632,"ZNF652","brown4_ENSGALG00000001279","no"
1646,"magenta","ENSGALG00000001279",-0.0186741028099392,"ZNF652","magenta_ENSGALG00000001279","no"
1647,"brown4","ENSGALG00000001276",0.105912982326016,"HOXB9","brown4_ENSGALG00000001276","no"
1648,"magenta","ENSGALG00000001276",-0.13333129509225,"HOXB9","magenta_ENSGALG00000001276","no"
1649,"brown4","ENSGALG00000040320",0.170092113038588,"HOXB8","brown4_ENSGALG00000040320","no"
1650,"magenta","ENSGALG00000040320",-0.178467994347027,"HOXB8","magenta_ENSGALG00000040320","no"
1651,"brown4","ENSGALG00000032740",0.0389646820689099,"HOXB7","brown4_ENSGALG00000032740","no"
1652,"magenta","ENSGALG00000032740",-0.235928232503835,"HOXB7","magenta_ENSGALG00000032740","no"
1653,"brown4","ENSGALG00000037619",0.426692567367298,"HOXB6","brown4_ENSGALG00000037619","no"
1654,"magenta","ENSGALG00000037619",0.196725842955648,"HOXB6","magenta_ENSGALG00000037619","no"
1655,"brown4","ENSGALG00000034907",0.309088429519063,"HOXB5","brown4_ENSGALG00000034907","no"
1656,"magenta","ENSGALG00000034907",0.0672223811554875,"HOXB5","magenta_ENSGALG00000034907","no"
1657,"brown4","ENSGALG00000000284",0.0381172726008816,"HOXB4","brown4_ENSGALG00000000284","no"
1658,"magenta","ENSGALG00000000284",-0.034842784222808,"HOXB4","magenta_ENSGALG00000000284","no"
1659,"brown4","ENSGALG00000043219",0.0795977613421789,"HOXB3","brown4_ENSGALG00000043219","no"
1660,"magenta","ENSGALG00000043219",-0.0307887771704006,"HOXB3","magenta_ENSGALG00000043219","no"
1661,"brown4","ENSGALG00000025774",0.0545872410355116,"HOXB2","brown4_ENSGALG00000025774","no"
1662,"magenta","ENSGALG00000025774",-0.0308123167265354,"HOXB2","magenta_ENSGALG00000025774","no"
1663,"brown4","ENSGALG00000011937",0.131869463809142,"NFE2L1","brown4_ENSGALG00000011937","no"
1664,"magenta","ENSGALG00000011937",0.0715792458561494,"NFE2L1","magenta_ENSGALG00000011937","no"
1665,"brown4","ENSGALG00000000233",-0.00897265131249103,"SP2","brown4_ENSGALG00000000233","no"
1666,"magenta","ENSGALG00000000233",-0.00724263524718383,"SP2","magenta_ENSGALG00000000233","no"
1667,"brown4","ENSGALG00000039633",0.238628497414136,"NEUROD2","brown4_ENSGALG00000039633","no"
1668,"magenta","ENSGALG00000039633",-0.137044730144344,"NEUROD2","magenta_ENSGALG00000039633","no"
1669,"brown4","ENSGALG00000013481",0.008200368491077,"IKZF3","brown4_ENSGALG00000013481","no"
1670,"magenta","ENSGALG00000013481",-0.00742734297713471,"IKZF3","magenta_ENSGALG00000013481","no"
1671,"brown4","ENSGALG00000040017",-0.0474514018476604,"THRA","brown4_ENSGALG00000040017","no"
1672,"magenta","ENSGALG00000040017",-0.0261368266096098,"THRA","magenta_ENSGALG00000040017","no"
1673,"brown4","ENSGALG00000047662",0.013550050223569,"NR1D1","brown4_ENSGALG00000047662","no"
1674,"magenta","ENSGALG00000047662",0.00231190021482653,"NR1D1","magenta_ENSGALG00000047662","no"
1675,"brown4","ENSGALG00000037935",0.0269732462453867,"RARA","brown4_ENSGALG00000037935","no"
1676,"magenta","ENSGALG00000037935",0.00738208052419201,"RARA","magenta_ENSGALG00000037935","no"
1677,"brown4","ENSGALG00000003882",0.0661247929824994,"SMARCE1","brown4_ENSGALG00000003882","no"
1678,"magenta","ENSGALG00000003882",-0.038442071700258,"SMARCE1","magenta_ENSGALG00000003882","no"
1679,"brown4","ENSGALG00000003282",-0.00724131850362345,"STAT5A","brown4_ENSGALG00000003282","no"
1680,"magenta","ENSGALG00000003282",0.0111642373560111,"STAT5A","magenta_ENSGALG00000003282","no"
1681,"brown4","ENSGALG00000003267",0.0309337995985847,"STAT3","brown4_ENSGALG00000003267","no"
1682,"magenta","ENSGALG00000003267",0.0429216698249074,"STAT3","magenta_ENSGALG00000003267","no"
1683,"brown4","ENSGALG00000003199",0.0076008500737356,"MLX","brown4_ENSGALG00000003199","no"
1684,"magenta","ENSGALG00000003199",0.0113620054500487,"MLX","magenta_ENSGALG00000003199","no"
1685,"brown4","ENSGALG00000044069",0.0425106752520629,"ENSGALG00000044069","brown4_ENSGALG00000044069","no"
1686,"magenta","ENSGALG00000044069",-0.00228193613049924,"ENSGALG00000044069","magenta_ENSGALG00000044069","no"
1687,"brown4","ENSGALG00000043727",0.00899686741005044,"NR4A1","brown4_ENSGALG00000043727","no"
1688,"magenta","ENSGALG00000043727",0.0247859612566451,"NR4A1","magenta_ENSGALG00000043727","no"
1689,"brown4","ENSGALG00000032004",0.0992562341539754,"CSRNP2","brown4_ENSGALG00000032004","no"
1690,"magenta","ENSGALG00000032004",-0.031882485903131,"CSRNP2","magenta_ENSGALG00000032004","no"
1691,"brown4","ENSGALG00000035530",0.0264570026532073,"TFCP2","brown4_ENSGALG00000035530","no"
1692,"magenta","ENSGALG00000035530",0.0742857866097416,"TFCP2","magenta_ENSGALG00000035530","no"
1693,"brown4","ENSGALG00000043072",0.00959109234161681,"POU6F1","brown4_ENSGALG00000043072","no"
1694,"magenta","ENSGALG00000043072",0.00324441097953103,"POU6F1","magenta_ENSGALG00000043072","no"
1695,"brown4","ENSGALG00000042422",-0.0253375512255359,"GLI1","brown4_ENSGALG00000042422","no"
1696,"magenta","ENSGALG00000042422",-0.00396443328568482,"GLI1","magenta_ENSGALG00000042422","no"
1697,"brown4","ENSGALG00000033614",-0.0764314397053557,"ATF1","brown4_ENSGALG00000033614","no"
1698,"magenta","ENSGALG00000033614",0.00290844913156191,"ATF1","magenta_ENSGALG00000033614","no"
1699,"brown4","ENSGALG00000039734",0.0648096272069526,"CERS5","brown4_ENSGALG00000039734","no"
1700,"magenta","ENSGALG00000039734",0.0724982430397018,"CERS5","magenta_ENSGALG00000039734","no"
1701,"brown4","ENSGALG00000040220",-0.00467949365492883,"TWIST3","brown4_ENSGALG00000040220","no"
1702,"magenta","ENSGALG00000040220",-0.0045552165288886,"TWIST3","magenta_ENSGALG00000040220","no"
1703,"brown4","ENSGALG00000034306",0.00608004354128011,"NEUROD4","brown4_ENSGALG00000034306","no"
1704,"magenta","ENSGALG00000034306",-0.0105682800508969,"NEUROD4","magenta_ENSGALG00000034306","no"
1705,"brown4","ENSGALG00000039409",0.00801607868330041,"RELA","brown4_ENSGALG00000039409","no"
1706,"magenta","ENSGALG00000039409",0.00807606325968487,"RELA","magenta_ENSGALG00000039409","no"
1707,"brown4","ENSGALG00000030998",0.0423027764153671,"MTA2","brown4_ENSGALG00000030998","no"
1708,"magenta","ENSGALG00000030998",0.0805351628442054,"MTA2","magenta_ENSGALG00000030998","no"
1709,"brown4","ENSGALG00000035502",0.0331608221094832,"ZBTB39","brown4_ENSGALG00000035502","no"
1710,"magenta","ENSGALG00000035502",-0.00784768811827989,"ZBTB39","magenta_ENSGALG00000035502","no"
1711,"brown4","ENSGALG00000029588",0.0145720186430149,"ENSGALG00000029588","brown4_ENSGALG00000029588","no"
1712,"magenta","ENSGALG00000029588",0.020073037900089,"ENSGALG00000029588","magenta_ENSGALG00000029588","no"
1713,"brown4","ENSGALG00000030661",0.0501703386383888,"STAT2","brown4_ENSGALG00000030661","no"
1714,"magenta","ENSGALG00000030661",0.0446319642962341,"STAT2","magenta_ENSGALG00000030661","no"
1715,"brown4","ENSGALG00000041592",0.0739024009015193,"SMARCC2","brown4_ENSGALG00000041592","no"
1716,"magenta","ENSGALG00000041592",-0.0095500133984579,"SMARCC2","magenta_ENSGALG00000041592","no"
1717,"brown4","ENSGALG00000035734",0.00502684343843955,"IKZF4","brown4_ENSGALG00000035734","no"
1718,"magenta","ENSGALG00000035734",-0.0187557742840433,"IKZF4","magenta_ENSGALG00000035734","no"
1719,"brown4","ENSGALG00000033404",-0.0257577349931009,"RARG","brown4_ENSGALG00000033404","no"
1720,"magenta","ENSGALG00000033404",-0.00133735334901974,"RARG","magenta_ENSGALG00000033404","no"
1721,"brown4","ENSGALG00000033246",-0.0155139054360968,"ZNF740","brown4_ENSGALG00000033246","no"
1722,"magenta","ENSGALG00000033246",-0.00165165162188204,"ZNF740","magenta_ENSGALG00000033246","no"
1723,"brown4","ENSGALG00000033090",-0.0277489153677554,"VDR","brown4_ENSGALG00000033090","no"
1724,"magenta","ENSGALG00000033090",-0.0216075149147716,"VDR","magenta_ENSGALG00000033090","no"
1725,"brown4","ENSGALG00000050811",0.00745680976441726,"SP7","brown4_ENSGALG00000050811","no"
1726,"magenta","ENSGALG00000050811",-0.00108061546892711,"SP7","magenta_ENSGALG00000050811","no"
1727,"brown4","ENSGALG00000035487",-0.0787654934882624,"SP1","brown4_ENSGALG00000035487","no"
1728,"magenta","ENSGALG00000035487",-0.0238049053170314,"SP1","magenta_ENSGALG00000035487","no"
1729,"brown4","ENSGALG00000039134",0.0320542068348775,"ENSGALG00000039134","brown4_ENSGALG00000039134","no"
1730,"magenta","ENSGALG00000039134",-0.0169291920439393,"ENSGALG00000039134","magenta_ENSGALG00000039134","no"
1731,"brown4","ENSGALG00000036082",0.0172905581923049,"HOXC13","brown4_ENSGALG00000036082","no"
1732,"magenta","ENSGALG00000036082",-0.00419424371835287,"HOXC13","magenta_ENSGALG00000036082","no"
1733,"brown4","ENSGALG00000033272",0.0291571142905372,"HOXC12","brown4_ENSGALG00000033272","no"
1734,"magenta","ENSGALG00000033272",-0.0380920396371118,"HOXC12","magenta_ENSGALG00000033272","no"
1735,"brown4","ENSGALG00000050755",0.0952646418058032,"HOXC11","brown4_ENSGALG00000050755","no"
1736,"magenta","ENSGALG00000050755",0.00635668298503471,"HOXC11","magenta_ENSGALG00000050755","no"
1737,"brown4","ENSGALG00000029393",0.409403951146329,"HOXC10","brown4_ENSGALG00000029393","no"
1738,"magenta","ENSGALG00000029393",0.153961340982916,"HOXC10","magenta_ENSGALG00000029393","no"
1739,"brown4","ENSGALG00000029439",0.325981982649247,"HOXC9","brown4_ENSGALG00000029439","no"
1740,"magenta","ENSGALG00000029439",0.236830552664746,"HOXC9","magenta_ENSGALG00000029439","no"
1741,"brown4","ENSGALG00000037262",0.378570958313136,"HOXC8","brown4_ENSGALG00000037262","no"
1742,"magenta","ENSGALG00000037262",0.214412689432579,"HOXC8","magenta_ENSGALG00000037262","no"
1743,"brown4","ENSGALG00000039051",0.0208034329961074,"HOXC6","brown4_ENSGALG00000039051","no"
1744,"magenta","ENSGALG00000039051",-0.0391116976045763,"HOXC6","magenta_ENSGALG00000039051","no"
1745,"brown4","ENSGALG00000030416",0.0369748300168155,"ENSGALG00000030416","brown4_ENSGALG00000030416","no"
1746,"magenta","ENSGALG00000030416",-0.0802817373244735,"ENSGALG00000030416","magenta_ENSGALG00000030416","no"
1747,"brown4","ENSGALG00000035539",0.0540806268060399,"HOXC4","brown4_ENSGALG00000035539","no"
1748,"magenta","ENSGALG00000035539",0.0516927035377515,"HOXC4","magenta_ENSGALG00000035539","no"
1749,"brown4","ENSGALG00000046448",-0.0036580763721072,"ZNF385A","brown4_ENSGALG00000046448","no"
1750,"magenta","ENSGALG00000046448",-0.0116074534918198,"ZNF385A","magenta_ENSGALG00000046448","no"
1751,"brown4","ENSGALG00000039525",0.134759051412218,"ENSGALG00000039525","brown4_ENSGALG00000039525","no"
1752,"magenta","ENSGALG00000039525",-0.029948942099561,"ENSGALG00000039525","magenta_ENSGALG00000039525","no"
1753,"brown4","ENSGALG00000033569",0.0730306402156194,"ENSGALG00000033569","brown4_ENSGALG00000033569","no"
1754,"magenta","ENSGALG00000033569",0.283917815164762,"ENSGALG00000033569","magenta_ENSGALG00000033569","no"
1755,"brown4","ENSGALG00000000637",0.0257900911762764,"ZBTB48","brown4_ENSGALG00000000637","no"
1756,"magenta","ENSGALG00000000637",0.0152968029831858,"ZBTB48","magenta_ENSGALG00000000637","no"
1757,"brown4","ENSGALG00000047204",0.0117167800495314,"HES2","brown4_ENSGALG00000047204","no"
1758,"magenta","ENSGALG00000047204",7.10575266848045e-05,"HES2","magenta_ENSGALG00000047204","no"
1759,"brown4","ENSGALG00000001006",0.0194494827553178,"TP73","brown4_ENSGALG00000001006","no"
1760,"magenta","ENSGALG00000001006",0.0255857149121967,"TP73","magenta_ENSGALG00000001006","no"
1761,"brown4","ENSGALG00000036728",0.00705454454771369,"PRDM16","brown4_ENSGALG00000036728","no"
1762,"magenta","ENSGALG00000036728",-0.00623941708624029,"PRDM16","magenta_ENSGALG00000036728","no"
1763,"brown4","ENSGALG00000001136",-0.0365308913834343,"ENSGALG00000001136","brown4_ENSGALG00000001136","no"
1764,"magenta","ENSGALG00000001136",-0.0235909196729888,"ENSGALG00000001136","magenta_ENSGALG00000001136","no"
1765,"brown4","ENSGALG00000027002",-0.00743232236069833,"ENSGALG00000027002","brown4_ENSGALG00000027002","no"
1766,"magenta","ENSGALG00000027002",-0.00753198484257315,"ENSGALG00000027002","magenta_ENSGALG00000027002","no"
1767,"brown4","ENSGALG00000001141",-0.00133177920725818,"HES5","brown4_ENSGALG00000001141","no"
1768,"magenta","ENSGALG00000001141",0.012095368192733,"HES5","magenta_ENSGALG00000001141","no"
1769,"brown4","ENSGALG00000002055",0.364171125646044,"HES4","brown4_ENSGALG00000002055","no"
1770,"magenta","ENSGALG00000002055",0.561451385399405,"HES4","magenta_ENSGALG00000002055","yes"
1771,"brown4","ENSGALG00000002232",0.0787044803260303,"RERE","brown4_ENSGALG00000002232","no"
1772,"magenta","ENSGALG00000002232",-0.0459094135065136,"RERE","magenta_ENSGALG00000002232","no"
1773,"brown4","ENSGALG00000024481",0.0464230032290143,"CENPS","brown4_ENSGALG00000024481","no"
1774,"magenta","ENSGALG00000024481",0.17659056101711,"CENPS","magenta_ENSGALG00000024481","no"
1775,"brown4","ENSGALG00000002888",0.171082756803766,"CASZ1","brown4_ENSGALG00000002888","no"
1776,"magenta","ENSGALG00000002888",0.118013013490772,"CASZ1","magenta_ENSGALG00000002888","no"
1777,"brown4","ENSGALG00000035352",0.032368117422504,"ZBTB17","brown4_ENSGALG00000035352","no"
1778,"magenta","ENSGALG00000035352",0.0114231100061381,"ZBTB17","magenta_ENSGALG00000035352","no"
1779,"brown4","ENSGALG00000043204",0.0718009365407817,"PAX7","brown4_ENSGALG00000043204","no"
1780,"magenta","ENSGALG00000043204",0.0731847057822692,"PAX7","magenta_ENSGALG00000043204","no"
1781,"brown4","ENSGALG00000038780",0.0326896223603938,"PRDM2","brown4_ENSGALG00000038780","no"
1782,"magenta","ENSGALG00000038780",-0.0441004567848554,"PRDM2","magenta_ENSGALG00000038780","no"
1783,"brown4","ENSGALG00000004781",0.00827479186231556,"ZBTB40","brown4_ENSGALG00000004781","no"
1784,"magenta","ENSGALG00000004781",0.00718909092513933,"ZBTB40","magenta_ENSGALG00000004781","no"
1785,"brown4","ENSGALG00000004848",-0.0372629111795586,"YBX1","brown4_ENSGALG00000004848","no"
1786,"magenta","ENSGALG00000004848",0.112933083795744,"YBX1","magenta_ENSGALG00000004848","no"
1787,"brown4","ENSGALG00000026558",-0.00356218988554276,"ZNF362","brown4_ENSGALG00000026558","no"
1788,"magenta","ENSGALG00000026558",-0.0300707298492744,"ZNF362","magenta_ENSGALG00000026558","no"
1789,"brown4","ENSGALG00000035785",0.115932817785635,"ENSGALG00000035785","brown4_ENSGALG00000035785","no"
1790,"magenta","ENSGALG00000035785",0.0919396554415878,"ENSGALG00000035785","magenta_ENSGALG00000035785","no"
1791,"brown4","ENSGALG00000029545",0.0608370486951717,"SMAD7B","brown4_ENSGALG00000029545","no"
1792,"magenta","ENSGALG00000029545",0.0404162294224812,"SMAD7B","magenta_ENSGALG00000029545","no"
1793,"brown4","ENSGALG00000038064",-0.00755356012644468,"ENSGALG00000038064","brown4_ENSGALG00000038064","no"
1794,"magenta","ENSGALG00000038064",-0.0281006518940056,"ENSGALG00000038064","magenta_ENSGALG00000038064","no"
1795,"brown4","ENSGALG00000034905",0.145825746539659,"ENSGALG00000034905","brown4_ENSGALG00000034905","no"
1796,"magenta","ENSGALG00000034905",-0.0441798288434096,"ENSGALG00000034905","magenta_ENSGALG00000034905","no"
1797,"brown4","ENSGALG00000035780",0.0606271352212684,"ENSGALG00000035780","brown4_ENSGALG00000035780","no"
1798,"magenta","ENSGALG00000035780",-0.00878051982419467,"ENSGALG00000035780","magenta_ENSGALG00000035780","no"
1799,"brown4","ENSGALG00000014184",0.0377340287464908,"ENSGALG00000014184","brown4_ENSGALG00000014184","no"
1800,"magenta","ENSGALG00000014184",0.073564025235822,"ENSGALG00000014184","magenta_ENSGALG00000014184","no"
1801,"brown4","ENSGALG00000043103",-0.0407147057800555,"PKNOX2","brown4_ENSGALG00000043103","no"
1802,"magenta","ENSGALG00000043103",-0.119441989523671,"PKNOX2","magenta_ENSGALG00000043103","no"
1803,"brown4","ENSGALG00000001143",-0.344189708644972,"ETS1","brown4_ENSGALG00000001143","no"
1804,"magenta","ENSGALG00000001143",-0.170306761710277,"ETS1","magenta_ENSGALG00000001143","no"
1805,"brown4","ENSGALG00000001161",-0.0879225399280345,"FLI1","brown4_ENSGALG00000001161","no"
1806,"magenta","ENSGALG00000001161",-0.0237672688959352,"FLI1","magenta_ENSGALG00000001161","no"
1807,"brown4","ENSGALG00000029382",0.0204945398202724,"BARX2","brown4_ENSGALG00000029382","no"
1808,"magenta","ENSGALG00000029382",0.026492147659409,"BARX2","magenta_ENSGALG00000029382","no"
1809,"brown4","ENSGALG00000033660",0.00886374190103542,"PRDM10","brown4_ENSGALG00000033660","no"
1810,"magenta","ENSGALG00000033660",-0.0238435060835816,"PRDM10","magenta_ENSGALG00000033660","no"
1811,"brown4","ENSGALG00000001306",0.0382405209702798,"NFRKB","brown4_ENSGALG00000001306","no"
1812,"magenta","ENSGALG00000001306",0.00949011707560657,"NFRKB","magenta_ENSGALG00000001306","no"
1813,"brown4","ENSGALG00000001341",0.0228575399847011,"ZBTB44","brown4_ENSGALG00000001341","no"
1814,"magenta","ENSGALG00000001341",-0.0264367635206905,"ZBTB44","magenta_ENSGALG00000001341","no"
1815,"brown4","ENSGALG00000001529",0.00509915205535958,"THYN1","brown4_ENSGALG00000001529","no"
